MP-ID,Pretty Formula,Band gap,Energy above Hull,Composition,F-Block,Noble-Gas,Gravimetric Capacity,Unfit elements,Gaseous Compounds,ICSD_IDS,Experimental ICSD ID,Space Group Symbol,Crystal System
mp-1196930,BiXeF7,2.1799,0.006949542222223,Bi1 Xe1 F7,0,1,339.769354892841,0,0,[260953],0,P2_1/c,monoclinic
mp-1197317,NaMnO3F4,0.1529,0.300948597777774,Na1 Mn1 O3 F4,0,0,796.356462842968,0,0,[],1,C2/c,monoclinic
mp-1197328,AlNF4,0,0.741545324416666,Al1 N1 F4,0,0,1374.5721928282,0,0,[79815],0,I4/mcm,tetragonal
mp-1197442,KYbF4,0,0.019827321481483,K1 Yb1 F4,1,0,558.077716686716,0,0,"[187003, 187002]",0,P3_2,trigonal
mp-1197776,FeTe3S3Cl3(OF2)9,3.0463,0.053806910878395,Fe1 Te3 S3 Cl3 O9 F18,0,0,142.658812431734,0,0,[36539],0,P2_1/c,monoclinic
mp-1197849,Na3B2PO5F4,5.6081,0,Na3 B2 P1 O5 F4,0,0,579.343209515777,0,0,[425964],0,P2_1/c,monoclinic
mp-1198269,NaSbClOF3,0.3889,0.51405419241758,Na1 Sb1 Cl1 O1 F3,0,0,635.077664355322,0,0,[8281],0,Pbca,orthorhombic
mp-1198330,CuC32(NF2)8,0.793,0.242534790701756,Cu1 C32 N8 F16,0,0,186.129109796028,0,0,[184596],0,P-1,triclinic
mp-1198462,KNaNbOF5,4.3933,0,K1 Na1 Nb1 O1 F5,0,0,604.543402450081,0,0,[423273],0,Pna2_1,orthorhombic
mp-1199057,Ba4NaB10Cl(O9F)2,5.3059,0.005328523958343,Ba4 Na1 B10 Cl1 O18 F2,0,0,154.341313668747,0,0,"[237219, 250726]",0,P2_1/c,monoclinic
mp-1199154,PH12C3N6O5F,4.6537,0.026298259618021,P1 H12 C3 N6 O5 F1,0,0,613.420296636841,0,0,[262227],0,P1,triclinic
mp-1199169,Er5B2(O2F3)3,5.9864,0.022032946818186,Er5 B2 O6 F9,1,0,142.946163062773,0,0,[421469],0,C2/c,monoclinic
mp-1199212,HgSb2F13,0.2194,0,Hg1 Sb2 F13,0,0,232.676173091218,1,0,[391237],0,P2_1/c,monoclinic
mp-1199286,H25C8IN2(OF2)2,4.616,0.2399175975,H25 C8 I1 N2 O2 F4,0,0,418.538133816776,0,0,[414126],0,C2/m,monoclinic
mp-1200245,HgH4C2S2(O4F3)2,3.3164,0.155009192952901,Hg1 H4 C2 S2 O8 F6,0,0,300.696325622848,1,0,[281715],0,P-1,triclinic
mp-1200706,SbOF6,0.7287,0.23137303984375,Sb1 O1 F6,0,0,638.729356434032,0,0,[165285],0,Ia-3,cubic
mp-1200764,AlH8N2O2F5,6.0217,0.177578560432112,Al1 H8 N2 O2 F5,0,0,846.096362842945,0,0,[182777],0,P2/c,monoclinic
mp-1200870,TeAsHXeNF11,2.4156,0.233007907599434,Te1 As1 H1 Xe1 N1 F11,0,1,288.26933380759,1,0,[171447],0,P-1,triclinic
mp-1201156,Ca2SiO4F,0.3511,0.109808380625001,Ca2 Si1 O4 F1,0,0,840.839256470694,0,0,[171050],0,P2_1/c,monoclinic
mp-1202072,Sn(NF2)4,0,0.275311793269233,Sn1 N4 F8,0,0,492.158480554667,0,0,"[71233, 71232]",0,Pccn,orthorhombic
mp-1202086,Mg3H43C12O12F,4.467,0.155335427394363,Mg3 H43 C12 O12 F1,0,0,341.128933347919,0,0,[173104],0,P2_1/c,monoclinic
mp-1202095,K5Nb3O3F14,0.0002,0,K5 Nb3 O3 F14,0,0,204.012632925065,0,0,[236201],0,Pmn2_1,orthorhombic
mp-1202104,KCa7Si3(O4F)3,4.7135,0.024601552692308,K1 Ca7 Si3 O12 F3,0,0,246.290023102886,0,0,[380452],0,P31c,trigonal
mp-1202574,AgS2(O3F)2,0.1878,0,Ag1 S2 O6 F2,0,0,525.504954180962,0,0,[422414],0,P2_1/c,monoclinic
mp-1202871,U3NF13,0,0.347082899901936,U3 N1 F13,1,0,164.910785301923,0,0,[16480],0,Pmc2_1,orthorhombic
mp-1203725,KAsOF5,1.1628,0.15106311625,K1 As1 O1 F5,0,0,714.630725505379,1,0,[2124],0,Pnma,orthorhombic
mp-1203746,AsSXeNF10,2.5868,0.280443239375002,As1 S1 Xe1 N1 F10,0,1,363.578536396151,1,0,[260369],0,C2/c,monoclinic
mp-1204004,Zn2P2O11F2,0.0667,0.380461002058866,Zn2 P2 O11 F2,0,0,395.323256643172,0,0,[],1,P-1,triclinic
mp-1204829,CrXeF10,1.5292,0.033177692057292,Cr1 Xe1 F10,0,1,430.783751132669,1,0,[165612],0,Pbca,orthorhombic
mp-1204887,K2HfO2F5,0.1251,0.264177948687502,K2 Hf1 O2 F5,0,0,419.102071934304,0,0,[39431],0,Pbca,orthorhombic
mp-1204919,Bi2XeF12,1.8086,0.00029726933333,Bi2 Xe1 F12,0,1,206.887331129528,0,0,[260955],0,P2_12_12_1,orthorhombic
mp-1205026,K6Ta3O8F13,0,0.189743981888893,K6 Ta3 O8 F13,0,0,139.533929407655,0,0,[14013],0,Pnma,orthorhombic
mp-1205167,Na3LiY3P3CO15F2,4.5144,0,Na3 Li1 Y3 P3 C1 O15 F2,0,0,221.625691912598,0,0,[189812],0,P-43m,cubic
mp-1205341,NaCoSO4F,2.1448,0,Na1 Co1 S1 O4 F1,0,0,816.310088872213,1,0,"[262275, 290052]",0,C2/c,monoclinic
mp-1205435,K2Fe2P2O7F2,3.513,0.1176402575,K2 Fe2 P2 O7 F2,0,0,400.172481905151,0,0,[62495],0,Pbcn,orthorhombic
mp-1205573,Ca3CrF6,0.0624,0.802255957,Ca3 Cr1 F6,0,0,561.804584973305,1,0,[],1,P-1,triclinic
mp-1205574,Cs2KScF6,6.9867,0,Cs2 K1 Sc1 F6,0,0,346.659655575739,0,0,[],1,Fm-3m,cubic
mp-1205586,Zr3MnF6,0,0.609837943874998,Zr3 Mn1 F6,0,0,363.307346029666,0,0,[],1,P-1,triclinic
mp-1205633,Cs3FeF6,3.7558,0.046895774,Cs3 Fe1 F6,0,0,282.823846655447,0,0,[],1,I4/mmm,tetragonal
mp-1205660,NaIn(NF3)2,0,1.16691710433333,Na1 In1 N2 F6,0,0,574.672410365497,0,0,[],1,Fm-3m,cubic
mp-1205664,Rb3EuF6,0.2324,0.112881578000001,Rb3 Eu1 F6,1,0,307.834963103008,0,0,[],1,I4/mmm,tetragonal
mp-1205746,Cs3UF6,0,0,Cs3 U1 F6,1,0,214.189898301449,0,0,[],1,I4/mmm,tetragonal
mp-1205935,FeAg3F6,0,0.099565777500001,Fe1 Ag3 F6,0,0,325.875473701343,0,0,[],1,Fm-3m,cubic
mp-1205998,Rb3TmF6,5.9785,0,Rb3 Tm1 F6,1,0,298.148791262562,0,0,[],1,Fm-3m,cubic
mp-1206148,Rb3DyF6,5.1665,0.036830691000001,Rb3 Dy1 F6,1,0,301.748667757864,0,0,[],1,I4/mmm,tetragonal
mp-1206377,Ni(NF2)2,0,1.61537622,Ni1 N2 F4,0,0,988.319557601024,1,0,[],1,I4/mmm,tetragonal
mp-1206440,Cs2LiCrF6,4.3359,2.85148658183333,Cs2 Li1 Cr1 F6,0,0,366.505397226174,1,0,[],1,P-3m1,trigonal
mp-1206530,ZrNiF6,0,0,Zr1 Ni1 F6,0,0,609.303659465047,1,0,[],1,Fm-3m,cubic
mp-1206641,KTl2GaF6,4.7739,0,K1 Tl2 Ga1 F6,0,0,254.600253225412,0,0,[],1,Fm-3m,cubic
mp-1206967,Rb3LuF6,5.9774,0,Rb3 Lu1 F6,0,0,294.85066462215,0,0,[],1,Fm-3m,cubic
mp-1207139,KRb2InF6,5.556,0.007728558999999,K1 Rb2 In1 F6,0,0,366.418626838758,0,0,[],1,I4/m,tetragonal
mp-1207536,ZrCu(O2F3)2,0.187,0.577261986041667,Zr1 Cu1 O4 F6,0,0,483.234034108591,0,0,[],1,P2_1/c,monoclinic
mp-1207903,V3Pb5O12F,2.9987,0,V3 Pb5 O12 F1,0,0,114.87226470771,1,0,[],1,P6_3/m,hexagonal
mp-1207906,V2Fe2Pb(O4F)2,0,0.031474101666643,V2 Fe2 Pb1 O8 F2,0,0,274.044972426972,1,0,[],1,C2/m,monoclinic
mp-1208169,Tl2CrF6,0,0.064844434027776,Tl2 Cr1 F6,0,0,279.772296362337,1,0,[],1,Fm-3m,cubic
mp-1208179,TiH6(OF3)2,4.5569,0.019473486833342,Ti1 H6 O2 F6,0,0,804.386671890725,0,0,[],1,P321,trigonal
mp-1208210,Tl3AsF6,3.1978,0.076562183499993,Tl3 As1 F6,0,0,200.483274608507,1,0,[],1,C2/m,monoclinic
mp-1208227,V3Pb5F19,0.335,0.020137254259261,V3 Pb5 F19,0,0,103.755714189164,1,0,[],1,I4cm,tetragonal
mp-1208628,SrZnF2,2.5753,0.43024081625,Sr1 Zn1 F2,0,0,841.771083344056,0,0,[],1,I4_1/amd,tetragonal
mp-1208686,SrCaCrF7,4.2453,0,Sr1 Ca1 Cr1 F7,0,0,514.258977643481,1,0,[],1,Pnma,orthorhombic
mp-1208723,SrAs2(XeF6)3,2.9895,0,Sr1 As2 Xe3 F18,0,1,165.208853062097,1,0,[],1,C2/m,monoclinic
mp-1208982,Se(OF)2,3.2431,0.019215068500001,Se1 O2 F2,0,0,1079.51626586108,0,0,[],1,P4_12_12,tetragonal
mp-1208996,SiC2(NF)6,0.3731,1.33623068566667,Si1 C2 N6 F6,0,0,642.846385117583,0,0,[],1,Cm,monoclinic
mp-1209212,RbHfCdF7,4.9805,0,Rb1 Hf1 Cd1 F7,0,0,315.691751587695,1,0,[],1,Cmcm,orthorhombic
mp-1209229,RbHoBeF6,7.4915,0,Rb1 Ho1 Be1 F6,1,0,430.636554432022,1,0,[],1,P2_1/m,monoclinic
mp-1209267,Rb2VF6,0,0,Rb2 V1 F6,0,0,478.760198017981,0,0,[],1,Fm-3m,cubic
mp-1209273,Rb3GeF7,4.3549,0.003826069545455,Rb3 Ge1 F7,0,0,348.027674703581,0,0,[],1,P4/mbm,tetragonal
mp-1209287,RbSbClF3,4.4298,0.009745252847222,Rb1 Sb1 Cl1 F3,0,0,536.579488677228,0,0,[],1,Pbca,orthorhombic
mp-1209321,RbO2F,0.484,0.1965681359375,Rb1 O2 F1,0,0,1178.32408477898,0,0,[],1,P-42_1m,tetragonal
mp-1209335,RbAlAgF6,0.1874,0.006669722055555,Rb1 Al1 Ag1 F6,0,0,480.993635503582,0,0,[],1,Pnma,orthorhombic
mp-1209619,Rb3BiF6,4.5367,0.059784358499999,Rb3 Bi1 F6,0,0,277.540827104859,0,0,[],1,R-3m,trigonal
mp-1209659,Rb2Mn2Be3F12,5.1571,0,Rb2 Mn2 Be3 F12,0,0,300.095697830614,1,0,[],1,P2_13,cubic
mp-1209699,RbU3F10,0,0.044506708928578,Rb1 U3 F10,1,0,162.499983502412,0,0,[],1,P6_3mc,hexagonal
mp-1209794,Rb2Be2Co(O3F4)2,0.2145,0.492969214210526,Rb2 Be2 Co1 O6 F8,0,0,324.274103958526,1,0,[],1,P2_1/c,monoclinic
mp-1209962,NaVH8(NF3)2,0,0.027633454861106,Na1 V1 H8 N2 F6,0,0,717.861602315968,0,0,[],1,Fm-3m,cubic
mp-1209982,NaMoO3F,3.2544,0,Na1 Mo1 O3 F1,0,0,864.858480564919,0,0,[],1,P2_1/m,monoclinic
mp-1209999,NaMnFeF6,2.4364,0,Na1 Mn1 Fe1 F6,0,0,649.006705883906,0,0,[],1,P321,trigonal
mp-1210031,NaSrGaF6,6.0007,0,Na1 Sr1 Ga1 F6,0,0,546.338196560162,0,0,[],1,P2_12_12_1,orthorhombic
mp-1210068,NaErCu2F8,0.785,0,Na1 Er1 Cu2 F8,1,0,342.617533482345,0,0,[],1,I422,tetragonal
mp-1210101,NaBe2Tl3F8,4.4386,0.000112298214285,Na1 Be2 Tl3 F8,0,0,199.466289022983,1,0,[],1,P-3m1,trigonal
mp-1210197,Sr3CrF12,0.1819,0.49462769,Sr3 Cr1 F12,0,0,296.221551307755,1,0,[],1,C2/m,monoclinic
mp-1210283,Rb3TaF12,0.9304,0.273817149687504,Rb3 Ta1 F12,0,0,241.683808060693,0,0,[],1,C2/m,monoclinic
mp-1210314,Rb2Be3Co2F12,0.0002,0.108178142499998,Rb2 Be3 Co2 F12,0,0,295.686412749476,1,0,[],1,P2_13,cubic
mp-1210624,MoH8(NF2)3,2.4636,0.320804407407382,Mo1 H8 N3 F6,0,0,618.428145244551,0,0,[],1,Fm-3m,cubic
mp-1210699,Mn2Be3Tl2F12,4.1194,0,Mn2 Be3 Tl2 F12,0,0,207.843218644449,1,0,[],1,P2_13,cubic
mp-1210779,MoC4(O2F3)2,1.4749,0.312528896166668,Mo1 C4 O4 F6,0,0,499.424141602457,0,0,[],1,P-1,triclinic
mp-1210953,LiYbF2,0,0.326608291041667,Li1 Yb1 F2,1,0,737.689779779342,0,0,[],1,I4_1/amd,tetragonal
mp-1211015,LiLuF2,0,0.563552127916668,Li1 Lu1 F2,0,0,731.225490849481,0,0,[],1,I4_1/amd,tetragonal
mp-1211073,Na3Np6FeF30,0,0.073179917624992,Na3 Np6 Fe1 F30,1,0,75.9649244755088,0,0,[],1,P-3c1,trigonal
mp-1211521,KTb2F7,6.8223,0,K1 Tb2 F7,1,0,328.204912232145,0,0,[],1,C2/m,monoclinic
mp-1211536,K2TmF5,7.1225,0,K2 Tm1 F5,1,0,470.006640246798,0,0,[],1,Pnma,orthorhombic
mp-1211612,KDy3F10,6.9834,0,K1 Dy3 F10,1,0,224.398499403694,0,0,[],1,Fm-3m,cubic
mp-1211617,LiEuF2,0,0.340505707499999,Li1 Eu1 F2,1,0,816.650710016036,0,0,[],1,I4_1/amd,tetragonal
mp-1211851,KCoF4,0.6747,0.000924911388887,K1 Co1 F4,0,0,924.004599294953,1,0,[],1,P2_12_12,orthorhombic
mp-1211964,K3InC12(O2F3)6,4.6548,0.152356977934782,K3 In1 C12 O12 F18,0,0,176.663429474852,0,0,[],1,P-3,trigonal
mp-1211985,K3Zr2S(O2F3)3,0.3882,0.179399111706348,K3 Zr2 S1 O6 F9,0,0,268.541590741598,0,0,[],1,C2/m,monoclinic
mp-1212061,KLu3F10,7.2461,0.001826781607143,K1 Lu3 F10,0,0,213.267313978235,0,0,[],1,P6_3mc,hexagonal
mp-1212121,Li3RhF6,1.6631,0.162707606,Li3 Rh1 F6,0,0,676.429122852919,1,0,[],1,P-1,triclinic
mp-1212181,MnSN2O4F3,0.3744,0.685448694863636,Mn1 S1 N2 O4 F3,0,0,681.32921428243,0,0,[],1,P2_1/c,monoclinic
mp-1212278,K3Mo4O16F,1.1287,0.383458569486607,K3 Mo4 O16 F1,0,0,207.204825368655,0,0,[],1,P-1,triclinic
mp-1213061,ErHfF7,6.8586,0,Er1 Hf1 F7,1,0,335.883217235438,0,0,[],1,P2_1,monoclinic
mp-1213521,FeN2F5,0.0051,0.939738396562504,Fe1 N2 F5,0,0,899.075347971234,0,0,[],1,Pbcn,orthorhombic
mp-1213622,FeF6,0.5263,0,Fe1 F6,0,0,946.798970187957,0,0,[],1,C2/c,monoclinic
mp-1213717,Cs2SbF5,3.5273,0.0535426278125,Cs2 Sb1 F5,0,0,333.22079546983,0,0,[],1,Pnma,orthorhombic
mp-1213751,Cs2B12HF12,2.6744,0.174727773912895,Cs2 B12 H1 F12,0,0,257.472926647307,0,0,[],1,P2_12_12_1,orthorhombic
mp-1213938,CdCoF5,0.4368,0.155956893928571,Cd1 Co1 F5,0,0,603.748170015079,1,0,[],1,C2/c,monoclinic
mp-1214204,Ca5S3O12F,0.2906,0.311123925505953,Ca5 S3 O12 F1,0,0,316.799721866866,0,0,[],1,P6_3/m,hexagonal
mp-1214333,C6BrF4,3.5625,0.247701455213067,C6 Br1 F4,0,0,705.38130060001,0,0,[],1,P2_1/c,monoclinic
mp-1214422,Ba7BrClF12,5.5854,0.01910873666667,Ba7 Br1 Cl1 F12,0,0,123.253634883984,0,0,[],1,P-6,hexagonal
mp-1214464,CaNb(O6F)2,0,0.776114671339286,Ca1 Nb1 O12 F2,0,0,443.006953734688,0,0,[],1,Fd-3m,cubic
mp-1214467,BaAlPO5F,0.3407,0.075848248601368,Ba1 Al1 P1 O5 F1,0,0,546.422640667621,0,0,[],1,P2_1/c,monoclinic
mp-1214497,Ba5P3O12F,5.0737,0,Ba5 P3 O12 F1,0,0,162.334468314959,0,0,[],1,P6_3/m,hexagonal
mp-1214538,BaNaGaF6,6.1011,0,Ba1 Na1 Ga1 F6,0,0,467.400842671538,0,0,[],1,Pna2_1,orthorhombic
mp-1214563,BaNaVF6,2.5539,0,Ba1 Na1 V1 F6,0,0,494.390925145538,0,0,[],1,Pna2_1,orthorhombic
mp-1214592,Ba2Zn3F10,4.3139,0.004988330666658,Ba2 Zn3 F10,0,0,243.317458503388,0,0,[],1,C2/m,monoclinic
mp-1214635,BaNaFeF6,4.0533,0,Ba1 Na1 Fe1 F6,0,0,487.048111782367,0,0,[],1,Pna2_1,orthorhombic
mp-1214695,Ba2VCu2F12,0.7368,0,Ba2 V1 Cu2 F12,0,0,236.238401183727,0,0,[],1,P-1,triclinic
mp-1214715,Be2Tl2Co(O3F4)2,0.6817,0.210517875614038,Be2 Tl2 Co1 O6 F8,0,0,219.160820390729,1,0,[],1,P2_1/c,monoclinic
mp-1214730,Ba2CaGa2CuF14,0.9278,0,Ba2 Ca1 Ga2 Cu1 F14,0,0,205.180123159032,0,0,[],1,C2/c,monoclinic
mp-1214791,Be2Tl2Ni(O3F4)2,1.059,0.266051200614036,Be2 Tl2 Ni1 O6 F8,0,0,219.232471328017,1,0,[],1,P2_1/c,monoclinic
mp-1214850,Be(NF2)2,2.2947,0.939773133452384,Be1 N2 F4,0,0,1422.76717051961,1,0,[],1,Pna2_1,orthorhombic
mp-1215048,AlH10C3N6OF5,4.4482,0.01401718272436,Al1 H10 C3 N6 O1 F5,0,0,599.721052284015,0,0,[],1,P2_1/c,monoclinic
mp-1215388,Zr6Pb(OF11)2,4.6651,0.002690250645168,Zr6 Pb1 O2 F22,0,0,133.498527200413,1,0,[],1,P6_3mc,hexagonal
mp-1215803,YZr3F15,5.6286,0.001694372105264,Y1 Zr3 F15,0,0,248.319098219682,0,0,[],1,C2/c,monoclinic
mp-1215963,YO2F,0,0.430181886250001,Y1 O2 F1,0,0,1149.36733918256,0,0,[],1,Pm,monoclinic
mp-1216106,Y3SOF5,3.5417,0.009198973625003,Y3 S1 O1 F5,0,0,392.411459345858,0,0,[],1,Pm,monoclinic
mp-1216262,Y16Se16F15,0.1477,0.190984327287232,Y16 Se16 F15,0,0,54.12629435291,0,0,[],1,Pm,monoclinic
mp-1218828,Sr2FeO3F,0.9804,0,Sr2 Fe1 O3 F1,0,0,539.449594586722,0,0,[],1,I4mm,tetragonal
mp-1219374,SiH7N2F5,7.1042,0,Si1 H7 N2 F5,0,0,1016.77877200643,0,0,[],1,Pc,monoclinic
mp-1219433,Si16O32F,0.1894,0.049235551020404,Si16 O32 F1,0,0,164.023520927203,0,0,[],1,P2_1,monoclinic
mp-1219579,Sb4Cl13F7,1.5991,0.006266814166674,Sb4 Cl13 F7,0,0,148.762465256582,0,0,[],1,P1,triclinic
mp-1219588,RbMgCoF6,1.9239,0.000709650833334,Rb1 Mg1 Co1 F6,0,0,568.808063784772,1,0,[],1,Imma,orthorhombic
mp-1219693,Sb2H3C3SCl6O5F3,1.6089,0.295245810181161,Sb2 H3 C3 S1 Cl6 O5 F3,0,0,242.040681253626,0,0,[],1,P-1,triclinic
mp-1219930,Pr4B3O10F,4.5125,0.016615448194447,Pr4 B3 O10 F1,1,0,207.468878811466,0,0,[],1,P-1,triclinic
mp-1220649,Nb3(OF)5,1.5611,0.118135051923078,Nb3 O5 F5,0,0,354.412848597767,0,0,[],1,Immm,orthorhombic
mp-1221238,SbH5(O2F3)2,3.3737,0.071760547499991,Sb1 H5 O4 F6,0,0,527.580312035092,0,0,[],1,P1,triclinic
mp-1221362,Na3Fe2P2O10F,0,0.099492342768519,Na3 Fe2 P2 O10 F1,0,0,381.404866602151,0,0,[],1,Pnnm,orthorhombic
mp-1221829,Na22CaFe6P12(O8F)6,2.4256,0,Na22 Ca1 Fe6 P12 O48 F6,0,0,75.3313424022594,0,0,[],1,P3,trigonal
mp-1221895,MnNbH8(OF)5,2.1845,0,Mn1 Nb1 H8 O5 F5,0,0,485.951879141012,0,0,[],1,P2_1,monoclinic
mp-1223317,KNaMg2F6,6.2869,0.02437121625,K1 Na1 Mg2 F6,0,0,715.65749134635,0,0,[],1,Fm-3m,cubic
mp-1223405,KSO3F,5.1172,0,K1 S1 O3 F1,0,0,1163.86879460408,0,0,[],1,Pnma,orthorhombic
mp-1223425,La6S3(OF4)2,2.5837,0,La6 S3 O2 F8,1,0,144.394756436746,0,0,[],1,Pm,monoclinic
mp-1223512,KMg3AlSi3(O5F)2,0,0,K1 Mg3 Al1 Si3 O10 F2,0,0,381.728186290572,0,0,[],1,P1,triclinic
mp-1223692,K3Nb8(O5F2)2,0,0.010674724161703,K3 Nb8 O10 F4,0,0,146.64393952141,0,0,[],1,P4mm,tetragonal
mp-1224808,K2SnHOF6,3.2706,0.021635399431819,K2 Sn1 H1 O1 F6,0,0,490.386893276776,0,0,[],1,Fdd2,orthorhombic
mp-1225303,KFe8P8H16N7(O4F)8,1.1171,0.19697608408333,K1 Fe8 P8 H16 N7 O32 F8,0,0,106.363953683246,0,0,[],1,P1,triclinic
mp-1225922,CsMgAlF6,6.8485,0,Cs1 Mg1 Al1 F6,0,0,539.267222911573,0,0,[],1,Imma,orthorhombic
mp-1225928,CsMgFeF6,3.4449,0,Cs1 Mg1 Fe1 F6,0,0,491.674147908238,0,0,[],1,Imma,orthorhombic
mp-1226140,Cs3TlNi3F10,4.9276,0.012136977794108,Cs3 Tl1 Ni3 F10,0,0,165.916210912075,1,0,[],1,C2/m,monoclinic
mp-1226437,Cr2H2Pb4ClO10F,2.0672,0,Cr2 H2 Pb4 Cl1 O10 F1,0,0,139.916913327307,1,0,[],1,Pmn2_1,orthorhombic
mp-1227095,CaPdF4,0,0.067242264166662,Ca1 Pd1 F4,0,0,722.723872492869,0,0,[],1,P2_1/c,monoclinic
mp-1227150,CaAs3F15,4.9188,0,Ca1 As3 F15,0,0,292.459963104066,1,0,[],1,P2_12_12_1,orthorhombic
mp-1227502,Ca2NbO6F,0,0.427208972249997,Ca2 Nb1 O6 F1,0,0,558.222496705994,0,0,[],1,Imma,orthorhombic
mp-1227565,BiSb3F20,2.1272,0,Bi1 Sb3 F20,0,0,168.513103587319,0,0,[],1,C2,monoclinic
mp-1228107,Ba6Mn2Zn(ClF2)6,3.2069,0,Ba6 Mn2 Zn1 Cl6 F12,0,0,111.670859876435,0,0,[],1,P-3,trigonal
mp-1228779,Ba8Ca5Mn3Fe8F56,2.2256,0.007715341250012,Ba8 Ca5 Mn3 Fe8 F56,0,0,54.0596745628933,0,0,[],1,P-1,triclinic
mp-1228942,CsCuRhF6,0,0,Cs1 Cu1 Rh1 F6,0,0,389.019046067909,1,0,[],1,Imma,orthorhombic
mp-1228944,CsRbMnF6,3.4245,0.005093653888889,Cs1 Rb1 Mn1 F6,0,0,415.180189799319,0,0,[],1,F-43m,cubic
mp-1229109,Cs2OsBrClF4,0,0,Cs2 Os1 Br1 Cl1 F4,0,0,248.381382636116,0,0,[],1,I4mm,tetragonal
mp-1229178,AlCoNF6,0.2141,0.600428585277781,Al1 Co1 N1 F6,0,0,751.711501233839,1,0,[],1,Imma,orthorhombic
mp-1229294,AlZnH10O7F5,0.99,0.021783351354167,Al1 Zn1 H10 O7 F5,0,0,519.61858318221,0,0,[],1,P-1,triclinic
mp-12368,SbS2NF6,2.6713,0.011104900997386,Sb1 S2 N1 F6,0,0,512.286074082393,0,0,[170871],0,C2/m,monoclinic
mp-1237032,CeH12N5F4,0.0003,0.416237038939396,Ce1 H12 N5 F4,1,0,539.165995666538,0,0,[],0,P4/ncc,tetragonal
mp-1237261,Ba3MnF12,0,0.20896337828125,Ba3 Mn1 F12,0,0,231.400240295392,0,0,[],1,C2/m,monoclinic
mp-1237338,Rb3BiF6,4.5188,0.071282388499999,Rb3 Bi1 F6,0,0,277.540827104859,0,0,[],1,P-1,triclinic
mp-1237866,Hf3MnF6,0,1.187965613625,Hf3 Mn1 F6,0,0,228.279884429651,0,0,[],1,P-1,triclinic
mp-1238101,Na3BiF6,4.3656,0.097378690000002,Na3 Bi1 F6,0,0,410.266744603033,0,0,[],1,P-1,triclinic
mp-1238117,HgH4C12O3F8,3.4759,0.304561966874999,Hg1 H4 C12 O3 F8,0,0,293.037310172217,1,0,[],1,P-1,triclinic
mp-1238504,Be2Tl2Co(O3F4)2,0.1899,0.325478600087721,Be2 Tl2 Co1 O6 F8,0,0,219.160820390729,1,0,[],1,P2_1/c,monoclinic
mp-1238618,SiH14C4S2(N4F3)2,3.1991,0.03994050234085,Si1 H14 C4 S2 N8 F6,0,0,422.697955756348,0,0,[],1,P-1,triclinic
mp-1238766,Li3PF6,3.2591,0.336604327266667,Li3 P1 F6,0,0,969.918173625356,0,0,[],1,P-1,triclinic
mp-1247850,AgPH6(NF3)2,3.2454,0.033447488229169,Ag1 P1 H6 N2 F6,0,0,560.486885085813,0,0,[],1,P1,triclinic
mp-1247878,B40H51F3,0.9113,0.180554246432841,B40 H51 F3,0,0,297.315205091423,0,0,[],1,P1,triclinic
mp-1247922,B40H51F3,1.126,0.409133447177521,B40 H51 F3,0,0,297.315205091423,0,0,[],1,P1,triclinic
mp-1249,MgF2,6.832,0,Mg1 F2,0,0,2580.98455392459,0,0,"[94278, 20513, 8120, 9164, 94280, 394, 94276, 16638, 94274, 94271, 94275, 191438, 56506, 94279, 53977, 94277, 94270, 8121, 94273, 159315, 94272]",0,P4_2/mnm,tetragonal
mp-1256333,Al5Cu3Si6(O7F2)3,0.1743,0.117973401920734,Al5 Cu3 Si6 O21 F6,0,0,170.332394904164,0,0,[],1,P2_12_12_1,orthorhombic
mp-1259667,Al(WF5)3,3.003,0.087780653684217,Al1 W3 F15,0,0,186.223710372334,0,0,[],1,P2_1/m,monoclinic
mp-1261261,YbAlF5,7.1913,0,Yb1 Al1 F5,1,0,545.059701470408,0,0,[],1,P-1,triclinic
mp-12621,NdTeF,0.4181,0.071297799722222,Nd1 Te1 F1,1,0,552.880542836491,0,0,[108969],0,P4/nmm,tetragonal
mp-1265053,Mn3Al2F15,1.4607,0.138542722750001,Mn3 Al2 F15,0,0,319.203889491771,0,0,[],1,P2_1/m,monoclinic
mp-1271296,CoF3,1.7909,0.01442738,Co1 F3,0,0,1387.06299422325,1,0,[],1,C2/m,monoclinic
mp-1281393,Li5NiOF5,3.1442,0.075354113750001,Li5 Ni1 O1 F5,0,0,786.731957330007,1,0,[],1,Cm,monoclinic
mp-1281811,MnOF,0.1568,0.07596547875,Mn1 O1 F1,0,0,1787.94110711462,0,0,[],1,Pmn2_1,orthorhombic
mp-1282757,V3(O2F)2,1.356,0.028230106111112,V3 O4 F2,0,0,631.036379018068,0,0,[],1,P1,triclinic
mp-1283454,Li2NiO2F,0.0553,0.004863846666665,Li2 Ni1 O2 F1,0,0,1301.25930696587,1,0,[],1,P1,triclinic
mp-1283489,V3(O2F)2,1.0912,0.079607413888891,V3 O4 F2,0,0,631.036379018068,0,0,[],1,P1,triclinic
mp-1285272,LiV2OF7,1.9016,0.052618473750008,Li1 V2 O1 F7,0,0,623.709762489523,0,0,[],1,Imm2,orthorhombic
mp-1290913,Li3Ni(OF)2,0.3334,0.0866379446875,Li3 Ni1 O2 F2,0,0,1075.49891056776,1,0,[],1,C2/c,monoclinic
